uri,prefLabel
http://metadata.un.org/thesaurus/1006839,UTILITARIANISM
http://metadata.un.org/thesaurus/1006839,UTILITARISMO
http://metadata.un.org/thesaurus/1006839,UTILITARISME
http://metadata.un.org/thesaurus/1006839,Утилитаризм
http://metadata.un.org/thesaurus/1006839,功利主义
http://metadata.un.org/thesaurus/1006850,الفناديوم
http://metadata.un.org/thesaurus/1006850,VANADIUM
http://metadata.un.org/thesaurus/1006850,VANADIO
http://metadata.un.org/thesaurus/1006850,VANADIUM
http://metadata.un.org/thesaurus/1006850,Ванадий
http://metadata.un.org/thesaurus/1006850,钒
http://metadata.un.org/thesaurus/1006851,فانواتو (جزر)
http://metadata.un.org/thesaurus/1006851,VANUATU
http://metadata.un.org/thesaurus/1006851,VANUATU
http://metadata.un.org/thesaurus/1006851,VANUATU
http://metadata.un.org/thesaurus/1006851,Вануату
http://metadata.un.org/thesaurus/1006851,瓦努阿图
http://metadata.un.org/thesaurus/1006861,الفنزويليون
http://metadata.un.org/thesaurus/1006861,VENEZUELANS
http://metadata.un.org/thesaurus/1006861,VENEZOLANOS
http://metadata.un.org/thesaurus/1006861,VENEZUELIENS
http://metadata.un.org/thesaurus/1006861,Венесуэльцы
http://metadata.un.org/thesaurus/1006861,委内瑞拉人
http://metadata.un.org/thesaurus/1006860,فنزويلا (الجمهورية - البوليفارية)
http://metadata.un.org/thesaurus/1006860,VENEZUELA (BOLIVARIAN REPUBLIC OF)
http://metadata.un.org/thesaurus/1006860,Венесуэла (Боливарианская Республика)
http://metadata.un.org/thesaurus/1006860,委内瑞拉（玻利瓦尔共和国）
http://metadata.un.org/thesaurus/1006860,VENEZUELA (REPÚBLICA BOLIVARIANA DE)
http://metadata.un.org/thesaurus/1006860,VENEZUELA (RÉPUBLIQUE BOLIVARIENNE DU)
http://metadata.un.org/thesaurus/1006864,كوكب الزهرة
http://metadata.un.org/thesaurus/1006864,VENUS
http://metadata.un.org/thesaurus/1006864,VENUS
http://metadata.un.org/thesaurus/1006864,VENUS
http://metadata.un.org/thesaurus/1006864,Венера
http://metadata.un.org/thesaurus/1006864,金星
http://metadata.un.org/thesaurus/1006868,النقض (فيتو)
http://metadata.un.org/thesaurus/1006868,VETO
http://metadata.un.org/thesaurus/1006868,VETO
http://metadata.un.org/thesaurus/1006868,VETO
http://metadata.un.org/thesaurus/1006868,Вето
http://metadata.un.org/thesaurus/1006868,否决
http://metadata.un.org/thesaurus/1006871,أشرطة الفيديو
http://metadata.un.org/thesaurus/1006871,VIDEOTAPES
http://metadata.un.org/thesaurus/1006871,VIDEOCINTAS
http://metadata.un.org/thesaurus/1006871,BANDES VIDEO
http://metadata.un.org/thesaurus/1006871,Видеоленты
http://metadata.un.org/thesaurus/1006871,录像带
http://metadata.un.org/thesaurus/1006870,تسجيلات الفيديو
http://metadata.un.org/thesaurus/1006870,VIDEO RECORDINGS
http://metadata.un.org/thesaurus/1006870,GRABACIONES EN VIDEO
http://metadata.un.org/thesaurus/1006870,ENREGISTREMENTS SUR MAGNETOSCOPE
http://metadata.un.org/thesaurus/1006870,Видеозаписи
http://metadata.un.org/thesaurus/1006870,录像
http://metadata.un.org/thesaurus/1006876,اللغة الفييتنامية
http://metadata.un.org/thesaurus/1006876,VIETNAMESE LANGUAGE
http://metadata.un.org/thesaurus/1006876,LENGUA VIETNAMITA
http://metadata.un.org/thesaurus/1006876,LANGUE VIETNAMIENNE
http://metadata.un.org/thesaurus/1006876,Вьетнамский язык
http://metadata.un.org/thesaurus/1006876,越南语
http://metadata.un.org/thesaurus/1006879,أسيتات الفينيل
http://metadata.un.org/thesaurus/1006879,VINYL ACETATE MONOMER
http://metadata.un.org/thesaurus/1006879,ACETATO DE VINILO MONOMERO
http://metadata.un.org/thesaurus/1006879,ACETATE DE VINYLE MONOMERE
http://metadata.un.org/thesaurus/1006879,Винилацетат-мономер
http://metadata.un.org/thesaurus/1006879,单体醋酸乙烯酯
http://metadata.un.org/thesaurus/1006881,VINYL CHLORIDE MONOMER
http://metadata.un.org/thesaurus/1006881,CLORURO DE VINILO MONOMERO
http://metadata.un.org/thesaurus/1006881,CHLORURE DE VINYLE MONOMERE
http://metadata.un.org/thesaurus/1006881,Винилхлорид-мономер
http://metadata.un.org/thesaurus/1006881,单体氯乙烯
http://metadata.un.org/thesaurus/1006881,أحادي كلوريد فينيل
http://metadata.un.org/thesaurus/1006912,نظم دفع الأجور
http://metadata.un.org/thesaurus/1006912,WAGE PAYMENT SYSTEMS
http://metadata.un.org/thesaurus/1006912,SISTEMAS DE REMUNERACION
http://metadata.un.org/thesaurus/1006912,SYSTEMES DE REMUNERATION
http://metadata.un.org/thesaurus/1006912,Системы начисления заработной платы
http://metadata.un.org/thesaurus/1006912,工资支付制度
http://metadata.un.org/thesaurus/1006915,الأجور
http://metadata.un.org/thesaurus/1006915,WAGES
http://metadata.un.org/thesaurus/1006915,SALARIOS
http://metadata.un.org/thesaurus/1006915,SALAIRES
http://metadata.un.org/thesaurus/1006915,Заработная плата
http://metadata.un.org/thesaurus/1006915,工资
http://metadata.un.org/thesaurus/1006916,Ваххабизм
http://metadata.un.org/thesaurus/1006916,الوهابية
http://metadata.un.org/thesaurus/1006916,WAHHABISM
http://metadata.un.org/thesaurus/1006916,WAHABISMO
http://metadata.un.org/thesaurus/1006916,WAHHABISME
http://metadata.un.org/thesaurus/1006916,瓦哈比教派
http://metadata.un.org/thesaurus/1003421,الإسلام
http://metadata.un.org/thesaurus/1003421,ISLAM
http://metadata.un.org/thesaurus/1003421,ISLAM
http://metadata.un.org/thesaurus/1003421,ISLAM
http://metadata.un.org/thesaurus/1003421,Ислам
http://metadata.un.org/thesaurus/1003421,伊斯兰
http://metadata.un.org/thesaurus/1006919,الجوز
http://metadata.un.org/thesaurus/1006919,WALNUTS
http://metadata.un.org/thesaurus/1006919,NUECES (NOGAL)
http://metadata.un.org/thesaurus/1006919,NOIX
http://metadata.un.org/thesaurus/1006919,Грецкие орехи
http://metadata.un.org/thesaurus/1006919,核桃
http://metadata.un.org/thesaurus/1006938,صناعة الساعات
http://metadata.un.org/thesaurus/1006938,WATCHMAKING INDUSTRY
http://metadata.un.org/thesaurus/1006938,INDUSTRIA RELOJERA
http://metadata.un.org/thesaurus/1006938,INDUSTRIE HORLOGERE
http://metadata.un.org/thesaurus/1006938,Часовая промышленность
http://metadata.un.org/thesaurus/1006938,钟表工业
http://metadata.un.org/thesaurus/1003237,صناعة الأجهزة الدقيقة
http://metadata.un.org/thesaurus/1003237,INSTRUMENTATION INDUSTRY
http://metadata.un.org/thesaurus/1003237,INDUSTRIA DE APARATOS DE PRECISION
http://metadata.un.org/thesaurus/1003237,INDUSTRIE DES APPAREILS DE PRECISION
http://metadata.un.org/thesaurus/1003237,Приборостроение
http://metadata.un.org/thesaurus/1003237,仪器工业
http://metadata.un.org/thesaurus/1006945,الزنبق المائي
http://metadata.un.org/thesaurus/1006945,WATER HYACINTH
http://metadata.un.org/thesaurus/1006945,JACINTO DE AGUA
http://metadata.un.org/thesaurus/1006945,JACINTHE D'EAU
http://metadata.un.org/thesaurus/1006945,Водяной гиацинт
http://metadata.un.org/thesaurus/1006945,凤眼蓝
http://metadata.un.org/thesaurus/1006986,اللحام
http://metadata.un.org/thesaurus/1006986,WELDING
http://metadata.un.org/thesaurus/1006986,SOLDADURA
http://metadata.un.org/thesaurus/1006986,SOUDURE
http://metadata.un.org/thesaurus/1006986,Сварка
http://metadata.un.org/thesaurus/1006986,焊接
http://metadata.un.org/thesaurus/1004060,صناعة تحويل المعادن
http://metadata.un.org/thesaurus/1004060,METALWORKING INDUSTRY
http://metadata.un.org/thesaurus/1004060,INDUSTRIA METALMECANICA
http://metadata.un.org/thesaurus/1004060,METALLURGIE DE TRANSFORMATION
http://metadata.un.org/thesaurus/1004060,Металлообрабатывающая промышленность
http://metadata.un.org/thesaurus/1004060,金属加工工业
http://metadata.un.org/thesaurus/1006991,اللغة الويلزية
http://metadata.un.org/thesaurus/1006991,WELSH LANGUAGE
http://metadata.un.org/thesaurus/1006991,LENGUA GALESA
http://metadata.un.org/thesaurus/1006991,LANGUE GALLOISE
http://metadata.un.org/thesaurus/1006991,Валлийский язык
http://metadata.un.org/thesaurus/1006991,威尔士语
http://metadata.un.org/thesaurus/1006993,مسألة إيريان الغربية (غينيا الجديدة الغربية)
http://metadata.un.org/thesaurus/1006993,WEST IRIAN (WEST NEW GUINEA) QUESTION
http://metadata.un.org/thesaurus/1006993,CUESTION DEL IRIAN OCCIDENTAL (NUEVA GUINEA OCCIDENTAL)
http://metadata.un.org/thesaurus/1006993,QUESTION DE L'IRIAN OCCIDENTAL (NOUVELLE-GUINEE OCCIDENTALE)
http://metadata.un.org/thesaurus/1006993,Вопрос о Западном Ириане (Западная Новая Гвинея)
http://metadata.un.org/thesaurus/1006993,西伊里安（西新几内亚）问题
http://metadata.un.org/thesaurus/1006995,الحضارة الغربية
http://metadata.un.org/thesaurus/1006995,WESTERN CIVILIZATION
http://metadata.un.org/thesaurus/1006995,CIVILIZACION OCCIDENTAL
http://metadata.un.org/thesaurus/1006995,CIVILISATION OCCIDENTALE
http://metadata.un.org/thesaurus/1006995,Западная цивилизация
http://metadata.un.org/thesaurus/1006995,西方文明
http://metadata.un.org/thesaurus/1001015,الحضارة
http://metadata.un.org/thesaurus/1001015,CIVILIZATION
http://metadata.un.org/thesaurus/1001015,CIVILIZACION
http://metadata.un.org/thesaurus/1001015,CIVILISATION
http://metadata.un.org/thesaurus/1001015,Цивилизация
http://metadata.un.org/thesaurus/1001015,文明
http://metadata.un.org/thesaurus/1007022,الفاصوليا المجنحة
http://metadata.un.org/thesaurus/1007022,WINGED BEANS
http://metadata.un.org/thesaurus/1007022,JUDIAS DE CARETA
http://metadata.un.org/thesaurus/1007022,FEVES AILEES
http://metadata.un.org/thesaurus/1007022,Спаржевый горох
http://metadata.un.org/thesaurus/1007022,四棱豆
http://metadata.un.org/thesaurus/1000554,الفاصولياء
http://metadata.un.org/thesaurus/1000554,BEANS
http://metadata.un.org/thesaurus/1000554,FRIJOLES
http://metadata.un.org/thesaurus/1000554,HARICOTS
http://metadata.un.org/thesaurus/1000554,Бобы
http://metadata.un.org/thesaurus/1000554,豆
http://metadata.un.org/thesaurus/1007025,السحر
http://metadata.un.org/thesaurus/1007025,WITCHCRAFT
http://metadata.un.org/thesaurus/1007025,BRUJERIA
http://metadata.un.org/thesaurus/1007025,SORCELLERIE
http://metadata.un.org/thesaurus/1007025,Колдовство
http://metadata.un.org/thesaurus/1007025,巫术
http://metadata.un.org/thesaurus/1002410,الفولكلور
http://metadata.un.org/thesaurus/1002410,FOLKLORE
http://metadata.un.org/thesaurus/1002410,FOLKLORE
http://metadata.un.org/thesaurus/1002410,FOLKLORE
http://metadata.un.org/thesaurus/1002410,Фольклористика
http://metadata.un.org/thesaurus/1002410,民间艺术
http://metadata.un.org/thesaurus/1007028,لغة الولوف
http://metadata.un.org/thesaurus/1007028,WOLOF LANGUAGE
http://metadata.un.org/thesaurus/1007028,LENGUA WOLOF
http://metadata.un.org/thesaurus/1007028,LANGUE WOLOF
http://metadata.un.org/thesaurus/1007028,Язык волоф
http://metadata.un.org/thesaurus/1007028,沃洛夫语
http://metadata.un.org/thesaurus/1007056,حفظ الخشب
http://metadata.un.org/thesaurus/1007056,WOOD PRESERVATION
http://metadata.un.org/thesaurus/1007056,CONSERVACION DE LA MADERA
http://metadata.un.org/thesaurus/1007056,PRESERVATION DU BOIS
http://metadata.un.org/thesaurus/1007056,Консервирование древесины
http://metadata.un.org/thesaurus/1007056,木材防腐
http://metadata.un.org/thesaurus/1007053,木材
http://metadata.un.org/thesaurus/1007053,الخشب
http://metadata.un.org/thesaurus/1007053,WOOD
http://metadata.un.org/thesaurus/1007053,MADERA
http://metadata.un.org/thesaurus/1007053,BOIS
http://metadata.un.org/thesaurus/1007053,Дерево (материал)
http://metadata.un.org/thesaurus/1007065,معسكرات العمل
http://metadata.un.org/thesaurus/1007065,WORK CAMPS
http://metadata.un.org/thesaurus/1007065,CAMPAMENTOS JUVENILES
http://metadata.un.org/thesaurus/1007065,CHANTIERS DE JEUNESSE
http://metadata.un.org/thesaurus/1007065,Трудовые лагеря
http://metadata.un.org/thesaurus/1007065,工作营
http://metadata.un.org/thesaurus/1003342,الخدمات التطوعية الدولية
http://metadata.un.org/thesaurus/1003342,INTERNATIONAL VOLUNTARY SERVICES
http://metadata.un.org/thesaurus/1003342,SERVICIOS VOLUNTARIOS INTERNACIONALES
http://metadata.un.org/thesaurus/1003342,SERVICES VOLONTAIRES INTERNATIONAUX
http://metadata.un.org/thesaurus/1003342,Международная добровольческая служба
http://metadata.un.org/thesaurus/1003342,国际志愿服务队
http://metadata.un.org/thesaurus/1007089,الحرب العالمية (1939-1945)
http://metadata.un.org/thesaurus/1007089,WORLD WAR (1939-1945)
http://metadata.un.org/thesaurus/1007089,GUERRA MUNDIAL (1939-1945)
http://metadata.un.org/thesaurus/1007089,GUERRE MONDIALE (1939-1945)
http://metadata.un.org/thesaurus/1007089,Мировая война (1939–1945 гг.)
http://metadata.un.org/thesaurus/1007089,世界大战（1939-1945
http://metadata.un.org/thesaurus/1003457,إبادة اليهود
http://metadata.un.org/thesaurus/1003457,JEWISH HOLOCAUST
http://metadata.un.org/thesaurus/1003457,HOLOCAUSTO JUDIO
http://metadata.un.org/thesaurus/1003457,HOLOCAUSTE JUIF
http://metadata.un.org/thesaurus/1003457,Холокауст (Холокост)
http://metadata.un.org/thesaurus/1003457,对犹太人的大屠杀
http://metadata.un.org/thesaurus/1007094,اليام
http://metadata.un.org/thesaurus/1007094,YAMS
http://metadata.un.org/thesaurus/1007094,ÑAMES
http://metadata.un.org/thesaurus/1007094,IGNAMES
http://metadata.un.org/thesaurus/1007094,Ямс
http://metadata.un.org/thesaurus/1007094,薯芋
http://metadata.un.org/thesaurus/1007095,لغة الياو
http://metadata.un.org/thesaurus/1007095,YAO LANGUAGE
http://metadata.un.org/thesaurus/1007095,LENGUA YAO
http://metadata.un.org/thesaurus/1007095,LANGUE YAO
http://metadata.un.org/thesaurus/1007095,Язык яо
http://metadata.un.org/thesaurus/1007095,尧语
http://metadata.un.org/thesaurus/1007103,لغة اليوروبا
http://metadata.un.org/thesaurus/1007103,YORUBA LANGUAGE
http://metadata.un.org/thesaurus/1007103,LENGUA YORUBA
http://metadata.un.org/thesaurus/1007103,LANGUE YOROUBA
http://metadata.un.org/thesaurus/1007103,Язык йоруба
http://metadata.un.org/thesaurus/1007103,约鲁巴语
http://metadata.un.org/thesaurus/1007120,الزامبيون
http://metadata.un.org/thesaurus/1007120,ZAMBIANS
http://metadata.un.org/thesaurus/1007120,ZAMBIANOS
http://metadata.un.org/thesaurus/1007120,ZAMBIENS
http://metadata.un.org/thesaurus/1007120,Замбийцы
http://metadata.un.org/thesaurus/1007120,赞比亚人
http://metadata.un.org/thesaurus/1007119,زامبيا
http://metadata.un.org/thesaurus/1007119,ZAMBIA
http://metadata.un.org/thesaurus/1007119,ZAMBIA
http://metadata.un.org/thesaurus/1007119,ZAMBIE
http://metadata.un.org/thesaurus/1007119,Замбия
http://metadata.un.org/thesaurus/1007119,赞比亚
http://metadata.un.org/thesaurus/1007121,لغة الزاندي
http://metadata.un.org/thesaurus/1007121,ZANDE LANGUAGE
http://metadata.un.org/thesaurus/1007121,LENGUA ZANDE
http://metadata.un.org/thesaurus/1007121,LANGUE ZANDE
http://metadata.un.org/thesaurus/1007121,Язык занде
http://metadata.un.org/thesaurus/1007121,赞德语
http://metadata.un.org/thesaurus/1007123,الزيوليت
http://metadata.un.org/thesaurus/1007123,ZEOLITES
http://metadata.un.org/thesaurus/1007123,ZEOLITAS
http://metadata.un.org/thesaurus/1007123,ZEOLITES
http://metadata.un.org/thesaurus/1007123,Цеолиты
http://metadata.un.org/thesaurus/1007123,沸石
http://metadata.un.org/thesaurus/1007129,الزنك
http://metadata.un.org/thesaurus/1007129,ZINC
http://metadata.un.org/thesaurus/1007129,ZINC
