id,en,ar,es,fr,ru,zh
1003754,LIMNOLOGY,علم الأحياء في المياه العذبة,LIMNOLOGIA,LIMNOLOGIE,Озероведение,湖沼学
1003916,MARINE LABORATORIES,المختبرات البحرية,LABORATORIOS MARINOS,LABORATOIRES D'OCEANOLOGIE,Морские лаборатории,海洋实验室
1004570,OCEAN WAVES,أمواج المحيطات,OLAS MARINAS,VAGUES MARINES,Океанические волны,海浪
1003921,MARINE RADIOACTIVITY,النشاط الإشعاعي البحري,RADIACTIVIDAD MARINA,RADIOACTIVITE DE LA MER,Морская радиоактивность,海洋放射性
1003008,HYDRAULIC ENGINEERING,الهندسة الهيدروليكية,INGENIERIA HIDRAULICA,HYDRAULIQUE APPLIQUEE,Гидротехника,水利工程
1003027,HYDROLOGY,علم القياس المائي,HIDROLOGIA,HYDROLOGIE,Гидрология,水文学
1000916,CHEMICAL OCEANOGRAPHY,الأوقيانوغرافيا الكيميائية,OCEANOGRAFIA QUIMICA,OCEANOGRAPHIE CHIMIQUE,Химическая океанография,化学海洋学
1004567,OCEAN ENGINEERING,هندسة المحيطات,INGENIERIA OCEANICA,GENIE OCEANOLOGIQUE,Океанотехника,海洋工程
1004900,PHYSICAL OCEANOGRAPHY,الأوقيانوغرافيا الطبيعية,OCEANOGRAFIA FISICA,OCEANOGRAPHIE PHYSIQUE,Физическая океанография,物理海洋学
1006509,TIDES,المد والجزر,MAREAS,MAREES,Приливы,潮汐
1002127,ESTUARINE OCEANOGRAPHY,أوقيانوغرافيا مصاب الأنهار,OCEANOGRAFIA DE LOS ESTUARIOS,OCEANOGRAPHIE DES ESTUAIRES,Океанография эстуариев,河口海洋学
1004565,OCEAN CURRENTS,التيارات البحرية,CORRIENTES OCEANICAS,COURANTS OCEANIQUES,Океанические течения,海流
1001932,EL NIÑO CURRENT,تيار النينيو,CORRIENTE EL NIÑO,COURANT EL NIÑO,Течение Эль-Ниньо,厄尔尼诺海流
1005758,SEA LEVEL,مستوى سطح البحر,NIVEL DEL MAR,NIVEAU DE LA MER,Уровень моря,海平面
1003914,MARINE GEOLOGY,الجيولوجيا البحرية,GEOLOGIA MARINA,GEOLOGIE MARINE,Морская геология,海洋地质学
1003544,LA NIÑA CURRENT,تيار النينو,CORRIENTE LA NIÑA,COURANT LA NIÑA,Течение Ла-Нинья,拉尼娜现象
1003925,MARINE SCIENCES,علوم البحار,CIENCIAS DEL MAR,SCIENCES DE LA MER,Мореведение,海洋科学
1006947,WATER LEVEL,مستوى المياه,NIVEL DEL AGUA,NIVEAU D'EAU,Уровень воды,水位
1003011,HYDRAULICS,الهيدروليكا,HIDRAULICA,HYDRAULIQUE,Гидравлика,水利
1004574,OCEANOGRAPHIC RESEARCH,البحوث الأوقيانوغرافية,INVESTIGACION OCEANOGRAFICA,RECHERCHE OCEANOGRAPHIQUE,Океанографические исследования,海洋学研究
1003029,HYDROMETEOROLOGY,الأرصاد الجوية المائية,HIDROMETEOROLOGIA,HYDROMETEOROLOGIE,Гидрометеорология,水文气象学
1004569,OCEAN TEMPERATURE,درجة الحرارة البحرية,TEMPERATURA DE LOS OCEANOS,TEMPERATURE DES OCEANS,Океаническая температура,海洋温度
1003026,HYDROLOGICAL RESEARCH,البحوث الهيدرولوجية,INVESTIGACION HIDROLOGICA,RECHERCHE HYDROLOGIQUE,Гидрологические исследования,水文研究
1003915,MARINE GEOPHYSICS,الجيوفيزياء البحرية,GEOFISICA MARINA,GEOPHYSIQUE MARINE,Морская геофизика,海洋地球物理学
1003024,HYDROGRAPHIC SURVEYS,المسح المائي,ESTUDIOS HIDROGRAFICOS,LEVES HYDROGRAPHIQUES,Гидрографические съемки,水道测量
1001754,DRAINAGE,الصرف,DRENAJE,DRAINAGE,Осушение,下水道
1004575,OCEANOGRAPHY,الأوقيانوغرافيا,OCEANOGRAFIA,OCEANOGRAPHIE,Океанография,海洋学
1006942,WATER CHEMISTRY,كيمياء المياه,QUIMICA DEL AGUA,CHIMIE DES EAUX,Химия воды,水化学
1003031,HYDROSPHERE,الغلاف المائي,HIDROSFERA,HYDROSPHERE,Гидросфера,水圈
1000549,BATHYMETRIC SURVEYS,مسح الأعماق البحرية,ESTUDIOS BATIMETRICOS,ETUDES BATHYMETRIQUES,Батиметрические съемки,测深调查
1006772,UNDERWATER EXPLORATION,الاستكشاف تحت سطح المياه,EXPLORACION SUBACUATICA,EXPLORATION SOUS-MARINE,Подводные исследования,水下探测
1003025,HYDROGRAPHY,الهيدروغرافيا,HIDROGRAFIA,HYDROGRAPHIE,Гидрография,水文地理学
1006941,WATER BALANCE,التوازن المائي,BALANCE HIDRICO,BILAN HYDRIQUE,Водный баланс,水分平衡
1006255,SUBMARINE TOPOGRAPHY,الطبوغرافيا البحرية,TOPOGRAFIA SUBMARINA,TOPOGRAPHIE SOUS-MARINE,Подводная топография,海底地形学
1003030,HYDROMETRY,علم قياس كثافة السوائل,HIDROMETRIA,HYDROMETRIE,Гидрометрия,液体比重测定（法）
1002532,FREIGHT FORWARDING,شحن البضائع,EXPEDICION DE CARGA,EXPEDITION,Экспедирование грузов,货物转运
1000362,ARBITRAL AWARDS,قرارات التحكيم,LAUDOS ARBITRALES,SENTENCES ARBITRALES,Арбитражные решения,仲裁裁决
1003335,INTERNATIONAL SALE OF GOODS,البيع الدولي للبضائع,COMPRAVENTA INTERNACIONAL DE MERCANCIAS,VENTE INTERNATIONALE DE MARCHANDISES,Международная купля-продажа товаров,国际货物销售
1005786,SECURITY INTERESTS IN GOODS,فوائد الضمان العينية,GARANTIAS REALES EN MERCANCIAS,SURETES REELLES,Обеспечительные интересы в товарах,货物的货权担保
1001411,CROSS-BORDER INSOLVENCY,الإعسار عبر الحدود,ASPECTOS TRANSNACIONALES DE LA INSOLVENCIA,ASPECTS TRANSNATIONAUX DE L'INSOLVABILITE,Трансграничная несостоятельность,跨国界破产
1006779,UNIFORM RULES,القواعد الموحدة,REGLAMENTO UNIFORME,REGLES UNIFORMES,Единообразные правила,统一规则
1003766,LIQUIDATED DAMAGES,التعويضات المصفاه,INDEMNIZACIONES LIBERATORIAS,DOMMAGES-INTERETS LIBERATOIRES,Неустойка,预定赔偿金
1001553,DELIVERY OF GOODS,تسليم البضائع,ENTREGA DE MERCANCIAS,LIVRAISON DE MARCHANDISES,Доставка товаров,交货
1003341,INTERNATIONAL TRADE LAW,قانون التجارة الدولية,DERECHO MERCANTIL INTERNACIONAL,DROIT COMMERCIAL INTERNATIONAL,Право международной торговли,国际贸易法
1005142,PRODUCT LIABILITY,تبعة المنتجات,RESPONSABILIDAD POR PRODUCTOS,RESPONSABILITE DU FAIT DES PRODUITS,Ответственность производителя,产品赔偿责任
1003286,INTERNATIONAL COMMERCIAL ARBITRATION,التحكيم التجاري الدولي,ARBITRAJE COMERCIAL INTERNACIONAL,ARBITRAGE COMMERCIAL INTERNATIONAL,Международный торговый арбитраж,国际商业仲裁
1000365,ARBITRATION RULES,قواعد التحكيم,REGLAMENTO DE ARBITRAJE,REGLEMENT D'ARBITRAGE,Арбитражные регламенты,仲裁规则
1003329,INTERNATIONAL PAYMENTS FACILITATION,تسهيلات المدفوعات الدولية,FACILITACION DE LOS PAGOS INTERNACIONALES,FACILITATION DES PAIEMENTS INTERNATIONAUX,Упрощение международных платежей,国际支付的手续简化
1003338,INTERNATIONAL SHIPPING LEGISLATION,التشريعات الدولية للنقل البحري,REGLAMENTACION INTERNACIONAL DEL TRANSPORTE MARITIMO,REGLEMENTATION INTERNATIONALE DES TRANSPORTS MARITIMES,Морские перевозки (международно-правовое регулирование),国际航运立法
1004206,MONARCHY,الملكية (سياسة),MONARQUIA,MONARCHIE,Монархия,君主制
1005442,REGIONALISM,الإقليمية,REGIONALISMO,REGIONALISME,Регионализм,区域主义
1001940,ELECTION VERIFICATION,التحقق من العملية الانتخابية,VERIFICACION DE ELECCIONES,VERIFICATION D'ELECTIONS,Контроль за проведением выборов,选举核查
1000678,BOYCOTTS,المقاطعة,BOICOTEOS,BOYCOTTAGE,Бойкоты,抵制
1005538,REVOLUTIONS,الثورات,REVOLUCIONES,REVOLUTIONS,Революции,革命
1001345,COUNTER-REVOLUTIONS,الثورات المضادة,CONTRARREVOLUCIONES,CONTRE-REVOLUTIONS,Контрреволюции,反革命
1001532,DECENTRALIZATION IN GOVERNMENT,اللامركزية في الحكومة,DESCENTRALIZACION GUBERNAMENTAL,DECENTRALISATION ADMINISTRATIVE,Децентрализация государственного управления,政府权力下放
1004989,POLITICAL REPRESSION,القمع السياسي,REPRESION POLITICA,REPRESSION POLITIQUE,Политические репрессии,政治压制
1006868,VETO,النقض (فيتو),VETO,VETO,Вето,否决
1006177,STATE OF EMERGENCY,حالة الطوارئ,ESTADO DE EXCEPCION,ETAT D'EXCEPTION,Чрезвычайное положение,紧急状态
1004981,POLITICAL OPPOSITION,المعارضة السياسية,OPOSICION POLITICA,OPPOSITION POLITIQUE,Политическая оппозиция,政治反对派
1005107,PRIME MINISTERS,رؤساء الوزارات,PRIMEROS MINISTROS,PREMIERS MINISTRES,Премьер-министры,总理
1004331,NATIONALISM,القومية,NACIONALISMO,NATIONALISME,Национализм,民族主义
1004739,PARLIAMENTARY GOVERNMENT,الحكومة البرلمانية,GOBIERNO PARLAMENTARIO,GOUVERNEMENT PARLEMENTAIRE,Парламентская форма правления,议会制政体
1006188,STATESMEN,رجال الدولة,ESTADISTAS,HOMMES D'ETAT,Государственные деятели,政治家
1001935,ELECTION CAMPAIGNS,الحملات الانتخابية,CAMPAÑAS ELECTORALES,CAMPAGNES ELECTORALES,Избирательные кампании,竞选运动
1001050,COALITION GOVERNMENTS,الحكومات الائتلافية,GOBIERNOS DE COALICION,GOUVERNEMENTS DE COALITION,Коалиционные правительства,联合政府
1002883,HIJACKING OF AIRCRAFT,اختطاف الطائرات,SECUESTRO DE AERONAVES,DETOURNEMENT D'AERONEFS,Угон судов воздушного транспорта,劫持飞机
1004740,PARLIAMENTARY PRACTICE,الممارسة البرلمانية,PRACTICA PARLAMENTARIA,PROCEDURE PARLEMENTAIRE,Парламентская практика,议会议事办法
1004972,POLITICAL CONVENTIONS,المؤتمرات السياسية,CONVENCIONES POLITICAS,CONVENTIONS POLITIQUES,Политические съезды,政治公约
1000244,ALLEGIANCE,الولاء,LEALTAD,ALLEGEANCE,Лояльность,忠诚
1002306,FEUDALISM,الإقطاعية,FEUDALISMO,FEODALISME,Феодализм,封建主义
1000317,ANTI-COMMUNIST MOVEMENTS,حركات مناهضة للشيوعية,MOVIMIENTOS ANTICOMUNISTAS,MOUVEMENTS ANTICOMMUNISTES,Антикоммунистические движения,反共运动
1004988,POLITICAL REPRESENTATION,التمثيل السياسي,REPRESENTACION POLITICA,REPRESENTATION POLITIQUE,Политическое представительство,政治代表
1003791,LOCAL GOVERNMENT,السلطات المحلية,GOBIERNO LOCAL,ADMINISTRATION LOCALE,Местные органы государственной власти,地方政府
1004971,POLITICAL CONDITIONS,الظروف السياسية,CONDICIONES POLITICAS,CONDITIONS POLITIQUES,Политические условия,政治条件
1006726,TRUTH COMMISSIONS,لجان الحقيقة,COMISIONES DE LA VERDAD,COMMISSIONS DE LA VERITE,Комиссии по установлению истины,调查真相委员会
1003687,LEGISLATORS,المشرعون,LEGISLADORES,LEGISLATEURS,Законодатели,立法者
1001002,CIVIL DISOBEDIENCE,العصيان المدني,DESOBEDIENCIA CIVIL,DESOBEISSANCE CIVILE,Гражданское неповиновение,非暴力反抗
1004980,POLITICAL MOVEMENTS,الحركات السياسية,MOVIMIENTOS POLITICOS,MOUVEMENTS POLITIQUES,Политические движения,政治运动
1002729,GOVERNMENT POLICY,السياسات الحكومية,POLITICA GUBERNAMENTAL,POLITIQUE GOUVERNEMENTAL,Государственная политика,政府政策
1006908,VOTER REGISTRATION,تسجيل الناخبين,REGISTRO DE VOTANTES,INSCRIPTION DES ELECTEURS,Регистрация избирателей,选民登记
1001643,DICTATORSHIP,الديكتاتورية,DICTADURA,DICTATURE,Диктатура,专政
1004975,POLITICAL CRIMES,الجرائم السياسية,DELITOS POLITICOS,CRIMES POLITIQUES,Политические преступления,政治罪
1003564,LABOUR MOVEMENTS,الحركات العمالية,MOVIMIENTOS OBREROS,MOUVEMENTS OUVRIERS,Рабочие движения,劳工运动
1006241,STUDENT MOVEMENTS,الحركات الطلابية,MOVIMIENTOS ESTUDIANTILES,MOUVEMENTS ETUDIANTS,Студенческие движения,学生运动
1006771,UNDERGROUND MOVEMENTS,الحركات السرية,MOVIMIENTOS CLANDESTINOS,MOUVEMENTS CLANDESTINS,Подпольные движения,地下运动
1006337,SYNDICALISM,الحركة النقابية,SINDICALISMO,SYNDICALISME,Синдикализм,工团主义
1003688,LEGITIMACY OF GOVERNMENTS,مشروعية الحكومات,LEGITIMIDAD DE LOS GOBIERNOS,LEGITIMITE DES GOUVERNEMENTS,Легитимность правительств,政府的合法性
1003786,LOBBYING,اللوبي,CABILDEO,LOBBYING,Лоббирование,游说拉票
1004458,NON-STATE ACTORS,الجهات من غير الدول,AGENTES NO ESTATALES,ACTEURS NON ETATIQUES,Негосударственные субъекты,非国家行为者
1005259,PUBLIC MEETINGS,الجلسات العلنية,REUNIONES PUBLICAS,REUNIONS PUBLIQUES,Открытые заседания,公开会议
1003247,INTELLIGENCE SERVICES,المخابرات,SERVICIOS DE INTELIGENCIA,SERVICES DE RENSEIGNEMENTS,Разведывательные службы,情报服务
1004985,POLITICAL POWER,السلطة السياسية,PODER POLITICO,POUVOIR POLITIQUE,Политическая власть,政治权力
1005943,SMALL STATES,الدول الصغيرة,ESTADOS PEQUEÑOS,PETITS ETATS,Малые государства,小国
1006000,SOCIALISM,الاشتراكية,SOCIALISMO,SOCIALISME,Социализм,社会主义
1005574,RIOTS,الشغب,DISTURBIOS,EMEUTES,Массовые беспорядки,暴乱
1003964,MARTIAL LAW,الأحكام العرفية,LEY MARCIAL,LOI MARTIALE,Военное положение,戒严令
1005487,REPRESENTATIVE GOVERNMENT,الحكومة التمثيلية,GOBIERNO REPRESENTATIVO,GOUVERNEMENT REPRESENTATIF,Представительное правление,代议制政府
1001136,COMMUNISM,الشيوعية,COMUNISMO,COMMUNISME,Коммунизм,共产主义
1002274,FEDERAL GOVERNMENT,الحكومة الاتحادية,GOBIERNO FEDERAL,GOUVERNEMENT FEDERAL,Федеральные органы государственной власти,联邦政府
1005204,PROPORTIONAL REPRESENTATION,التمثيل النسبي,REPRESENTACION PROPORCIONAL,REPRESENTATION PROPORTIONNELLE,Пропорциональное представительство,比例代表制
1001557,DEMOCRACY,الديمقراطية,DEMOCRACIA,DEMOCRATIE,Демократия,民主
1000733,BUREAUCRACY,البيروقراطية,BUROCRACIA,BUREAUCRATIE,Бюрократия,官僚政治
1005197,PROPAGANDA,الدعاية,PROPAGANDA,PROPAGANDE,Пропаганда,宣传
1000997,CIVIL-MILITARY RELATIONS,العلاقات المدنية -  العسكرية,RELACIONES CIVILES-MILITARES,RELATIONS CIVILO-MILITAIRES,Военно-гражданские отношения,军民关系
1003272,INTERNAL SECURITY,الأمن الداخلي,SEGURIDAD INTERNA,SURETE INTERIEURE,Внутренняя безопасность,国内安全
1004784,PEASANT MOVEMENTS,حركات الفلاحين,MOVIMIENTOS CAMPESINOS,MOUVEMENTS PAYSANS,Крестьянские движения,农民运动
1001149,COMMUNITY ORGANIZATION,تنظيم الجماعات,ORGANIZACION COMUNITARIA,ORGANISATION COMMUNAUTAIRE,Организация в местных сообществах,社区组织
1002015,EMPOWERMENT,التمكين,AUTONOMIZACION,AUTONOMISATION,Раскрепощение,授权
1001989,EMERGENCY LEGISLATION,تشريعات الطوارئ,LEGISLACION DE EMERGENCIA,LEGISLATION D'EXCEPTION,Чрезвычайное законодательство,紧急立法
1003705,LIBERALISM,الليبرالية,LIBERALISMO,LIBERALISME,Либерализм,自由主义
1006470,TERRITORIAL PARTITION,التقسيم الإقليمي,PARTICION TERRITORIAL,PARTITION TERRITORIALE,Территориальный раздел,领土分治
1004984,POLITICAL PLATFORMS,المنصات السياسية,PLATAFORMAS POLITICAS,PLATES-FORMES POLITIQUES,Политические платформы,政治讲坛
1005810,SELF-RULE,الحكم الذاتي,AUTOGOBIERNO,GOUVERNEMENT AUTONOME,Самоуправление,自治
1003685,LEGISLATIVE POWER,السلطة التشريعية,PODER LEGISLATIVO,POUVOIR LEGISLATIF,Законодательная власть,立法权
1005772,SECESSION,الانفصال,SECESION,SECESSION,Выход из состава государства,分离
1000459,AUTHORITARIANISM,النزعة التسلطية,AUTORITARISMO,AUTORITARISME,Авторитаризм,独裁主义
